UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,soma_subtipos,probabilidade_falha,risco
6101,M20960,M,300.8,310.7,1886,21.1,44,0,0,0,0,0,0,0,2.7793496e-05,Baixo
6102,L53281,L,300.7,310.6,1616,29.6,47,0,0,0,0,0,0,0,3.2850628e-06,Baixo
6103,L53282,L,300.7,310.7,1442,43.2,49,0,0,0,0,0,0,0,1.1779515e-06,Baixo
6104,L53283,L,300.8,310.8,1407,45.1,51,0,0,0,0,0,0,0,8.9015913e-07,Baixo
6105,M20964,M,300.8,310.8,1461,41.3,53,0,0,0,0,0,0,0,4.1378976e-07,Baixo
6106,M20965,M,300.8,310.9,1522,46.2,56,0,0,0,0,0,0,0,2.7245858e-07,Baixo
6107,L53286,L,300.9,311.0,1432,48.1,59,0,0,0,0,0,0,0,2.2824232e-05,Baixo
6108,L53287,L,300.9,311.0,1438,49.0,61,0,0,0,0,0,0,0,1.11388035e-05,Baixo
6109,M20968,M,300.8,310.9,1678,28.1,63,0,0,0,0,0,0,0,8.748147e-05,Baixo
6110,M20969,M,300.8,310.9,1514,38.7,66,0,0,0,0,0,0,0,6.800244e-06,Baixo
6111,L53290,L,300.7,310.8,1534,41.3,69,0,0,0,0,0,0,0,1.3108892e-06,Baixo
6112,M20971,M,300.7,310.8,1486,41.2,71,0,0,0,0,0,0,0,8.78024e-07,Baixo
6113,L53292,L,300.7,310.8,1925,22.0,74,0,0,0,0,0,0,0,0.000117912336,Baixo
6114,M20973,M,300.7,310.8,1724,30.0,76,0,0,0,0,0,0,0,5.1189445e-06,Baixo
6115,M20974,M,300.8,310.8,1549,35.5,79,0,0,0,0,0,0,0,5.0986428e-06,Baixo
6116,L53295,L,300.8,310.9,1457,47.7,82,0,0,0,0,0,0,0,1.0293863e-06,Baixo
6117,L53296,L,300.8,310.9,1453,43.9,84,0,0,0,0,0,0,0,4.1705844e-06,Baixo
6118,L53297,L,300.8,311.0,1578,44.4,86,0,0,0,0,0,0,0,2.0397876e-05,Baixo
6119,M20978,M,300.9,311.1,1325,61.4,88,0,0,0,0,0,0,0,0.0009433949,Baixo
6120,L53299,L,300.9,311.1,1471,39.3,91,0,0,0,0,0,0,0,4.7156645e-06,Baixo
6121,M20980,M,300.9,311.2,1472,40.0,93,0,0,0,0,0,0,0,9.2134915e-06,Baixo
6122,L53301,L,300.9,311.1,1457,37.4,96,0,0,0,0,0,0,0,4.017117e-06,Baixo
6123,L53302,L,301.0,311.0,1402,55.3,98,0,0,0,0,0,0,0,3.8803017e-05,Baixo
6124,L53303,L,300.9,310.9,1477,41.5,100,0,0,0,0,0,0,0,3.518679e-05,Baixo
6125,M20984,M,300.9,310.9,1727,30.1,102,0,0,0,0,0,0,0,5.8513764e-05,Baixo
6126,L53305,L,300.9,310.9,1995,20.2,105,0,0,0,0,0,0,0,0.0002452413,Baixo
6127,L53306,L,300.9,310.9,1370,52.5,107,0,0,0,0,0,0,0,0.00012493634,Baixo
6128,L53307,L,300.9,310.9,1228,66.4,109,0,0,0,0,0,0,0,0.62300754,Alto
6129,L53308,L,300.9,311.0,1499,38.0,111,0,0,0,0,0,0,0,2.8314244e-06,Baixo
6130,M20989,M,301.0,311.0,1508,46.9,113,0,0,0,0,0,0,0,9.387821e-06,Baixo
6131,L53310,L,301.0,310.9,1473,44.2,116,0,0,0,0,0,0,0,1.6245125e-05,Baixo
6132,H35545,H,301.0,311.0,1640,37.6,118,0,0,0,0,0,0,0,1.3089418e-05,Baixo
6133,L53312,L,301.1,311.1,1429,42.5,123,0,0,0,0,0,0,0,6.2990114e-07,Baixo
6134,L53313,L,301.1,311.1,1470,40.9,125,0,0,0,0,0,0,0,1.1132496e-05,Baixo
6135,L53314,L,301.0,311.0,1581,37.0,127,0,0,0,0,0,0,0,5.492945e-06,Baixo
6136,L53315,L,301.0,310.9,1740,28.9,129,0,0,0,0,0,0,0,6.3785005e-06,Baixo
6137,H35550,H,300.9,310.8,1390,40.6,131,0,0,0,0,0,0,0,1.2782446e-06,Baixo
6138,M20997,M,300.9,310.8,1988,19.7,136,0,0,0,0,0,0,0,2.2685763e-05,Baixo
6139,M20998,M,300.8,310.7,1452,43.0,139,0,0,0,0,0,0,0,3.6967955e-07,Baixo
6140,L53319,L,300.8,310.7,1586,33.4,142,0,0,0,0,0,0,0,1.0804787e-07,Baixo
6141,L53320,L,300.8,310.7,1589,34.3,144,0,0,0,0,0,0,0,1.0804787e-07,Baixo
6142,L53321,L,300.8,310.8,1486,45.7,146,0,0,0,0,0,0,0,2.120608e-06,Baixo
6143,L53322,L,300.9,310.9,1755,27.9,148,0,0,0,0,0,0,0,1.6981187e-06,Baixo
6144,M21003,M,301.0,310.9,1575,34.6,150,0,0,0,0,0,0,0,4.791821e-07,Baixo
6145,M21004,M,301.1,311.1,1615,37.7,153,0,0,0,0,0,0,0,1.1390313e-06,Baixo
6146,M21005,M,301.1,311.1,1436,41.8,156,0,0,0,0,0,0,0,6.7224228e-06,Baixo
6147,M21006,M,301.1,311.1,1470,40.6,159,0,0,0,0,0,0,0,6.115432e-07,Baixo
6148,M21007,M,301.1,311.1,2089,19.8,162,0,0,0,0,0,0,0,0.00013353812,Baixo
6149,L53328,L,301.1,311.2,1564,37.0,165,0,0,0,0,0,0,0,1.3386526e-06,Baixo
6150,M21009,M,301.0,311.1,1420,47.4,167,0,0,0,0,0,0,0,3.2803573e-06,Baixo
6151,L53330,L,301.1,311.1,1711,29.1,170,0,0,0,0,0,0,0,7.0419937e-06,Baixo
6152,L53331,L,301.1,311.2,1555,35.3,172,0,0,0,0,0,0,0,3.2888806e-06,Baixo
6153,M21012,M,301.1,311.1,1592,35.7,174,0,0,0,0,0,0,0,5.695515e-07,Baixo
6154,L53333,L,301.0,311.1,1236,64.4,177,1,0,0,0,1,0,1,0.2413519,Baixo
6155,M21014,M,301.0,310.9,1765,24.2,179,0,0,0,0,0,0,0,1.7287535e-05,Baixo
6156,L53335,L,301.0,311.0,1634,31.2,182,0,0,0,0,0,0,0,5.8108576e-06,Baixo
6157,L53336,L,301.1,311.1,1508,41.5,184,0,0,0,0,0,0,0,4.2318643e-06,Baixo
6158,L53337,L,301.1,311.2,1774,29.6,186,0,0,0,0,0,0,0,5.069363e-06,Baixo
6159,L53338,L,301.1,311.0,1677,29.1,188,0,0,0,0,0,0,0,1.0856529e-06,Baixo
6160,L53339,L,301.0,311.0,1399,58.0,190,1,0,0,0,1,0,1,0.9402006,Crítico
6161,L53340,L,301.0,310.9,1570,34.0,192,0,0,0,0,0,0,0,1.3482166e-06,Baixo
6162,L53341,L,301.0,310.9,1479,44.3,194,0,0,0,0,0,0,0,3.6712743e-05,Baixo
6163,L53342,L,301.0,310.8,1558,34.9,196,0,0,0,0,0,0,0,1.5151427e-05,Baixo
6164,L53343,L,300.8,310.7,1358,48.1,198,0,0,0,0,0,0,0,0.00010186696,Baixo
6165,H35578,H,300.9,310.7,1656,30.7,200,0,0,0,0,0,0,0,4.9844157e-06,Baixo
6166,L53345,L,300.9,310.7,1523,35.8,205,0,0,0,0,0,0,0,0.84475005,Crítico
6167,H35580,H,300.9,310.7,1403,40.6,207,0,0,0,0,0,0,0,0.09156479,Baixo
6168,M21027,M,300.9,310.7,1362,51.6,212,0,0,0,0,0,0,0,0.00094721466,Baixo
6169,M21028,M,300.7,310.6,1778,27.1,215,0,0,0,0,0,0,0,0.010652818,Baixo
6170,L53349,L,300.7,310.5,1448,38.2,218,0,0,0,0,0,0,0,0.0023338222,Baixo
6171,H35584,H,300.8,310.5,1559,40.1,220,0,0,0,0,0,0,0,0.000509124,Baixo
6172,L53351,L,300.8,310.6,1416,42.2,225,0,0,0,0,0,0,0,9.623649e-05,Baixo
6173,L53352,L,300.8,310.6,1577,37.9,227,1,1,0,0,0,0,1,0.0007075682,Baixo
6174,L53353,L,300.8,310.7,1633,27.8,0,0,0,0,0,0,0,0,1.792438e-05,Baixo
6175,L53354,L,300.9,310.7,1573,31.2,2,0,0,0,0,0,0,0,1.6894703e-06,Baixo
6176,L53355,L,300.9,310.8,1517,44.3,4,0,0,0,0,0,0,0,3.3523474e-06,Baixo
6177,L53356,L,301.0,310.9,1515,37.3,6,0,0,0,0,0,0,0,0.00056127086,Baixo
6178,L53357,L,301.0,310.8,1527,45.3,8,0,0,0,0,0,0,0,1.4226093e-05,Baixo
6179,L53358,L,301.1,310.9,1282,67.9,10,1,0,0,1,0,0,1,0.9974618,Crítico
6180,M21039,M,301.1,310.9,1396,45.1,12,0,0,0,0,0,0,0,4.3273372e-05,Baixo
6181,L53360,L,301.0,310.9,1492,44.6,15,0,0,0,0,0,0,0,1.7380634e-06,Baixo
6182,L53361,L,301.0,310.8,1975,19.7,17,0,0,0,0,0,0,0,0.00010645231,Baixo
6183,L53362,L,301.0,310.8,1475,35.3,19,0,0,0,0,0,0,0,3.4979678e-06,Baixo
6184,H35597,H,301.0,310.9,1495,37.3,21,0,0,0,0,0,0,0,2.5861189e-06,Baixo
6185,L53364,L,301.0,311.0,1553,35.8,26,0,0,0,0,0,0,0,3.6577363e-05,Baixo
6186,L53365,L,301.1,311.0,1918,21.7,28,0,0,0,0,0,0,0,5.274174e-06,Baixo
6187,M21046,M,301.1,311.0,1413,46.6,30,0,0,0,0,0,0,0,4.8983464e-05,Baixo
6188,L53367,L,301.0,311.0,1437,56.0,33,0,0,0,0,0,0,0,0.00017883278,Baixo
6189,L53368,L,301.0,310.9,1450,45.9,35,0,0,0,0,0,0,0,0.00012410281,Baixo
6190,M21049,M,301.0,310.9,1910,21.9,37,0,0,0,0,0,0,0,2.7409282e-05,Baixo
6191,L53370,L,300.9,310.9,1749,26.4,40,0,0,0,0,0,0,0,4.084399e-05,Baixo
6192,H35605,H,301.0,310.9,1916,22.0,42,0,0,0,0,0,0,0,8.2477185e-05,Baixo
6193,L53372,L,301.0,310.9,1428,45.3,47,0,0,0,0,0,0,0,5.2397674e-05,Baixo
6194,L53373,L,301.0,310.9,1578,38.4,49,0,0,0,0,0,0,0,5.457902e-05,Baixo
6195,L53374,L,300.9,310.8,1571,39.9,51,0,0,0,0,0,0,0,4.3815808e-06,Baixo
6196,L53375,L,300.9,310.8,1729,30.2,53,0,0,0,0,0,0,0,1.5219419e-05,Baixo
6197,L53376,L,300.9,310.8,1701,30.4,55,0,0,0,0,0,0,0,1.5034663e-06,Baixo
6198,L53377,L,300.9,310.8,1493,45.8,57,0,0,0,0,0,0,0,5.083388e-06,Baixo
6199,M21058,M,301.0,310.9,1554,32.7,59,0,0,0,0,0,0,0,1.2316566e-05,Baixo
6200,L53379,L,300.9,310.9,1497,43.2,62,0,0,0,0,0,0,0,4.780597e-06,Baixo
6201,L53380,L,301.0,310.9,1679,29.8,64,0,0,0,0,0,0,0,1.7333181e-05,Baixo
6202,M21061,M,301.0,310.9,1510,44.5,66,0,0,0,0,0,0,0,2.797816e-05,Baixo
6203,L53382,L,301.0,310.9,1296,54.9,69,0,0,0,0,0,0,0,6.5044296e-05,Baixo
6204,L53383,L,301.0,310.9,1404,41.8,71,0,0,0,0,0,0,0,0.000232097,Baixo
6205,M21064,M,300.9,310.8,1519,34.9,73,0,0,0,0,0,0,0,1.0247876e-06,Baixo
6206,M21065,M,300.9,310.7,1696,27.3,76,0,0,0,0,0,0,0,7.591396e-06,Baixo
6207,M21066,M,300.8,310.6,1669,28.4,79,0,0,0,0,0,0,0,3.841032e-06,Baixo
6208,L53387,L,300.7,310.6,1447,40.7,82,0,0,0,0,0,0,0,1.1609716e-06,Baixo
6209,M21068,M,300.7,310.6,1418,46.3,84,0,0,0,0,0,0,0,1.5154708e-05,Baixo
6210,L53389,L,300.7,310.6,1407,40.5,87,0,0,0,0,0,0,0,3.4105728e-06,Baixo
6211,L53390,L,300.8,310.5,1434,44.5,89,0,0,0,0,0,0,0,2.6713856e-06,Baixo
6212,L53391,L,300.8,310.6,1360,48.8,91,0,0,0,0,0,0,0,0.00020361463,Baixo
6213,L53392,L,300.8,310.6,1402,53.7,93,0,0,0,0,0,0,0,2.1745042e-05,Baixo
6214,L53393,L,300.9,310.6,1552,34.9,95,0,0,0,0,0,0,0,2.349164e-06,Baixo
6215,L53394,L,300.9,310.7,1392,44.2,97,0,0,0,0,0,0,0,8.370191e-06,Baixo
6216,L53395,L,301.1,310.8,1521,41.0,99,0,0,0,0,0,0,0,1.0964075e-05,Baixo
6217,L53396,L,301.1,310.8,1724,27.5,101,0,0,0,0,0,0,0,1.6294774e-06,Baixo
6218,M21077,M,301.0,310.7,1455,46.1,103,0,0,0,0,0,0,0,7.642331e-06,Baixo
6219,H35632,H,301.0,310.6,1366,50.6,106,0,0,0,0,0,0,0,1.5200027e-05,Baixo
6220,H35633,H,301.1,310.6,1407,43.9,111,0,0,0,0,0,0,0,7.760679e-07,Baixo
6221,L53400,L,301.1,310.8,1470,49.3,116,0,0,0,0,0,0,0,1.4317923e-05,Baixo
6222,M21081,M,301.2,310.9,1359,50.8,118,0,0,0,0,0,0,0,2.1876996e-05,Baixo
6223,H35636,H,301.1,310.8,1792,25.8,121,0,0,0,0,0,0,0,1.0804968e-06,Baixo
6224,M21083,M,301.1,310.9,1552,37.9,126,0,0,0,0,0,0,0,1.8157469e-05,Baixo
6225,L53404,L,301.2,311.0,1612,32.9,129,0,0,0,0,0,0,0,4.197904e-08,Baixo
6226,M21085,M,301.2,311.0,1424,41.4,131,0,0,0,0,0,0,0,5.2305177e-07,Baixo
6227,H35640,H,301.3,311.0,1341,59.3,134,0,0,0,0,0,0,0,0.00013378015,Baixo
6228,L53407,L,301.2,310.8,1479,38.2,139,0,0,0,0,0,0,0,2.604655e-05,Baixo
6229,L53408,L,301.2,310.9,1413,50.1,141,0,0,0,0,0,0,0,8.400491e-06,Baixo
6230,L53409,L,301.3,310.9,2165,17.4,143,0,0,0,0,0,0,0,4.380111e-05,Baixo
6231,M21090,M,301.3,311.0,1641,33.0,145,0,0,0,0,0,0,0,1.9295645e-07,Baixo
6232,M21091,M,301.3,311.0,1495,40.8,148,0,0,0,0,0,0,0,8.407331e-07,Baixo
6233,L53412,L,301.3,311.0,1576,30.4,151,0,0,0,0,0,0,0,3.6073461e-06,Baixo
6234,L53413,L,301.2,310.9,1467,37.1,153,0,0,0,0,0,0,0,1.8180583e-05,Baixo
6235,L53414,L,301.2,310.8,1479,41.2,155,0,0,0,0,0,0,0,5.049667e-06,Baixo
6236,L53415,L,301.3,310.9,1596,33.9,157,0,0,0,0,0,0,0,1.1889657e-06,Baixo
6237,M21096,M,301.3,310.9,1512,36.9,159,0,0,0,0,0,0,0,7.9296166e-07,Baixo
6238,L53417,L,301.4,310.9,1414,38.8,162,0,0,0,0,0,0,0,3.0105475e-06,Baixo
6239,L53418,L,301.3,310.8,1390,57.4,164,0,0,0,0,0,0,0,0.000820453,Baixo
6240,L53419,L,301.2,310.7,1644,31.6,166,0,0,0,0,0,0,0,2.1707673e-07,Baixo
6241,M21100,M,301.2,310.7,1394,42.8,168,0,0,0,0,0,0,0,1.1779695e-06,Baixo
6242,L53421,L,301.1,310.5,1324,52.4,171,0,0,0,0,0,0,0,5.848793e-05,Baixo
6243,L53422,L,301.0,310.4,1476,43.6,173,0,0,0,0,0,0,0,2.7737963e-06,Baixo
6244,L53423,L,301.0,310.4,2204,16.6,175,0,0,0,0,0,0,0,9.288641e-06,Baixo
6245,M21104,M,301.0,310.4,1665,30.9,177,0,0,0,0,0,0,0,1.1138676e-05,Baixo
6246,L53425,L,300.9,310.4,1445,41.7,180,0,0,0,0,0,0,0,6.513501e-07,Baixo
6247,H35660,H,300.8,310.3,1457,46.8,182,0,0,0,0,0,0,0,3.048601e-06,Baixo
6248,L53427,L,300.8,310.2,1492,46.3,187,0,0,0,0,0,0,0,4.2111256e-05,Baixo
6249,L53428,L,300.8,310.1,1405,61.2,189,1,0,0,1,1,0,2,0.9986929,Crítico
6250,L53429,L,300.7,310.1,1542,35.5,191,0,0,0,0,0,0,0,2.0845043e-06,Baixo
6251,L53430,L,300.8,310.2,1520,37.7,193,0,0,0,0,0,0,0,0.00010724398,Baixo
6252,M21111,M,300.8,310.2,1598,36.5,195,0,0,0,0,0,0,0,1.8596155e-06,Baixo
6253,L53432,L,300.8,310.3,1538,36.1,198,0,0,0,0,0,0,0,1.1068133e-05,Baixo
6254,L53433,L,300.9,310.4,1615,30.9,200,0,0,0,0,0,0,0,3.1739153e-06,Baixo
6255,L53434,L,301.0,310.5,1408,47.0,202,0,0,0,0,0,0,0,4.0758856e-05,Baixo
6256,L53435,L,301.0,310.5,1379,57.3,204,1,0,0,0,1,0,1,0.9999281,Crítico
6257,L53436,L,301.0,310.6,1493,37.8,206,1,1,0,0,0,0,1,1.9763169e-05,Baixo
6258,L53437,L,301.1,310.7,1376,49.1,0,0,0,0,0,0,0,0,0.00016306991,Baixo
6259,M21118,M,301.1,310.7,1583,40.7,2,0,0,0,0,0,0,0,1.6107485e-06,Baixo
6260,M21119,M,301.2,310.8,1396,47.4,5,0,0,0,0,0,0,0,3.6186524e-05,Baixo
6261,L53440,L,301.1,310.7,1436,45.3,8,0,0,0,0,0,0,0,8.232462e-07,Baixo
6262,L53441,L,301.1,310.6,1417,47.6,10,0,0,0,0,0,0,0,1.8302316e-06,Baixo
6263,L53442,L,301.0,310.6,1641,33.4,12,0,0,0,0,0,0,0,1.7167189e-07,Baixo
6264,M21123,M,301.0,310.6,1698,27.3,14,0,0,0,0,0,0,0,9.555511e-06,Baixo
6265,L53444,L,300.9,310.4,1541,39.1,17,0,0,0,0,0,0,0,2.4220685e-06,Baixo
6266,L53445,L,300.8,310.3,1383,46.6,19,0,0,0,0,0,0,0,3.5931545e-05,Baixo
6267,L53446,L,300.8,310.4,1368,46.8,21,0,0,0,0,0,0,0,0.00026597962,Baixo
6268,L53447,L,300.8,310.4,1570,35.2,23,0,0,0,0,0,0,0,1.7953881e-06,Baixo
6269,L53448,L,300.9,310.5,1616,33.5,25,0,0,0,0,0,0,0,4.7467609e-07,Baixo
6270,M21129,M,300.9,310.5,1444,43.2,27,0,0,0,0,0,0,0,7.8241055e-07,Baixo
6271,L53450,L,300.9,310.4,2021,18.8,30,0,0,0,0,0,0,0,1.1695802e-05,Baixo
6272,M21131,M,300.9,310.5,1702,29.3,32,0,0,0,0,0,0,0,1.2379769e-06,Baixo
6273,M21132,M,301.1,310.6,1429,52.7,35,0,0,0,0,0,0,0,1.8621425e-06,Baixo
6274,L53453,L,301.2,310.8,1711,28.9,38,0,0,0,0,0,0,0,3.6696783e-05,Baixo
6275,M21134,M,301.2,310.7,1543,32.9,40,0,0,0,0,0,0,0,2.3338978e-05,Baixo
6276,L53455,L,301.3,310.8,1628,32.2,43,0,0,0,0,0,0,0,2.5824513e-06,Baixo
6277,L53456,L,301.2,310.8,1233,64.6,45,0,0,0,0,0,0,0,0.0022499657,Baixo
6278,L53457,L,301.2,310.8,1461,40.6,47,0,0,0,0,0,0,0,1.3351859e-06,Baixo
6279,L53458,L,301.2,310.7,1568,38.3,49,0,0,0,0,0,0,0,5.452429e-06,Baixo
6280,L53459,L,301.3,310.8,1432,54.4,51,0,0,0,0,0,0,0,1.7790547e-06,Baixo
6281,M21140,M,301.2,310.7,1527,41.1,53,0,0,0,0,0,0,0,1.188003e-07,Baixo
6282,M21141,M,301.3,310.8,1455,41.2,56,0,0,0,0,0,0,0,3.4952e-06,Baixo
6283,M21142,M,301.3,310.8,1418,45.4,59,0,0,0,0,0,0,0,5.528818e-07,Baixo
6284,L53463,L,301.3,310.8,1719,29.5,62,0,0,0,0,0,0,0,7.673498e-07,Baixo
6285,M21144,M,301.2,310.8,1734,31.3,64,0,0,0,0,0,0,0,1.2356121e-06,Baixo
6286,M21145,M,301.2,310.7,1426,46.1,67,0,0,0,0,0,0,0,4.318405e-06,Baixo
6287,L53466,L,301.1,310.6,1611,35.2,70,0,0,0,0,0,0,0,3.4681813e-07,Baixo
6288,M21147,M,301.1,310.6,1479,41.1,72,0,0,0,0,0,0,0,7.0286887e-06,Baixo
6289,L53468,L,301.0,310.5,1317,50.9,75,0,0,0,0,0,0,0,0.00026406132,Baixo
6290,L53469,L,301.0,310.5,1248,61.4,77,0,0,0,0,0,0,0,0.002635672,Baixo
6291,L53470,L,301.0,310.5,1932,21.7,79,0,0,0,0,0,0,0,7.2282846e-06,Baixo
6292,M21151,M,301.1,310.5,1547,35.8,81,0,0,0,0,0,0,0,1.890792e-05,Baixo
6293,L53472,L,301.0,310.4,1614,31.6,84,0,0,0,0,0,0,0,3.6954313e-07,Baixo
6294,H35707,H,301.0,310.4,1512,44.9,86,0,0,0,0,0,0,0,3.4457167e-07,Baixo
6295,L53474,L,301.1,310.5,1529,38.7,91,0,0,0,0,0,0,0,2.0756705e-05,Baixo
6296,H35709,H,301.1,310.6,1782,24.9,93,0,0,0,0,0,0,0,3.94597e-07,Baixo
6297,L53476,L,301.0,310.5,1429,39.4,98,0,0,0,0,0,0,0,2.7875537e-06,Baixo
6298,M21157,M,301.1,310.5,1309,60.7,100,0,0,0,0,0,0,0,0.0025820902,Baixo
6299,L53478,L,301.1,310.5,1428,44.1,103,0,0,0,0,0,0,0,2.372267e-06,Baixo
6300,L53479,L,301.2,310.6,1385,49.2,105,0,0,0,0,0,0,0,7.866393e-06,Baixo
6301,L53480,L,301.2,310.7,1517,39.4,107,0,0,0,0,0,0,0,8.400638e-07,Baixo
6302,M21161,M,301.2,310.6,1576,39.6,109,0,0,0,0,0,0,0,4.1551587e-07,Baixo
6303,L53482,L,301.2,310.6,1437,51.2,112,0,0,0,0,0,0,0,9.107438e-06,Baixo
6304,H35717,H,301.2,310.6,1457,50.5,114,0,0,0,0,0,0,0,2.258525e-06,Baixo
6305,L53484,L,301.1,310.5,1532,37.5,119,0,0,0,0,0,0,0,9.364431e-05,Baixo
6306,M21165,M,301.1,310.5,1603,32.6,121,0,0,0,0,0,0,0,4.887091e-07,Baixo
6307,L53486,L,301.0,310.4,1563,34.4,124,0,0,0,0,0,0,0,2.6453772e-06,Baixo
6308,L53487,L,301.0,310.3,1617,34.5,126,0,0,0,0,0,0,0,7.3226624e-07,Baixo
6309,M21168,M,300.8,310.1,1686,26.9,128,0,0,0,0,0,0,0,6.319696e-06,Baixo
6310,L53489,L,300.9,310.2,1382,50.4,131,0,0,0,0,0,0,0,2.4082738e-05,Baixo
6311,L53490,L,300.9,310.1,2090,17.8,133,0,0,0,0,0,0,0,1.8917467e-06,Baixo
6312,L53491,L,300.9,310.3,1446,44.5,135,0,0,0,0,0,0,0,7.82954e-07,Baixo
6313,M21172,M,300.9,310.2,1533,38.1,137,0,0,0,0,0,0,0,1.1104597e-05,Baixo
6314,L53493,L,300.9,310.3,1440,47.6,140,0,0,0,0,0,0,0,1.4621262e-06,Baixo
6315,M21174,M,301.0,310.4,1793,25.0,142,0,0,0,0,0,0,0,1.6222829e-06,Baixo
6316,M21175,M,301.0,310.4,1517,46.1,145,0,0,0,0,0,0,0,2.0996113e-06,Baixo
6317,L53496,L,300.9,310.4,1544,36.0,148,0,0,0,0,0,0,0,1.7120609e-06,Baixo
6318,L53497,L,300.9,310.3,1321,48.8,150,0,0,0,0,0,0,0,9.22497e-05,Baixo
6319,M21178,M,300.9,310.3,1416,50.9,152,0,0,0,0,0,0,0,5.9137064e-06,Baixo
6320,L53499,L,300.8,310.2,1514,40.0,155,0,0,0,0,0,0,0,1.5685199e-06,Baixo
6321,M21180,M,300.8,310.2,1304,52.5,157,0,0,0,0,0,0,0,0.0005466507,Baixo
6322,L53501,L,300.7,310.2,1286,64.9,160,0,0,0,0,0,0,0,0.25166127,Baixo
6323,M21182,M,300.7,310.1,1483,40.2,162,0,0,0,0,0,0,0,1.2982786e-06,Baixo
6324,L53503,L,300.7,310.1,1351,46.9,165,0,0,0,0,0,0,0,5.723359e-05,Baixo
6325,M21184,M,300.7,310.1,1367,52.6,167,0,0,0,0,0,0,0,0.00019858181,Baixo
6326,L53505,L,300.7,310.1,1721,32.3,170,0,0,0,0,0,0,0,8.102472e-07,Baixo
6327,L53506,L,300.6,310.0,1455,40.4,172,0,0,0,0,0,0,0,1.907728e-06,Baixo
6328,L53507,L,300.6,310.0,1425,49.5,174,0,0,0,0,0,0,0,1.3664943e-06,Baixo
6329,L53508,L,300.7,310.0,1672,29.7,176,0,0,0,0,0,0,0,8.08957e-06,Baixo
6330,M21189,M,300.7,310.0,1641,34.6,178,0,0,0,0,0,0,0,1.19346705e-05,Baixo
6331,M21190,M,300.5,310.0,1580,37.0,181,0,0,0,0,0,0,0,2.0383197e-07,Baixo
6332,H35745,H,300.5,310.0,1495,47.4,184,0,0,0,0,0,0,0,9.806571e-07,Baixo
6333,M21192,M,300.5,309.9,1994,19.8,189,0,0,0,0,0,0,0,0.0140878605,Baixo
6334,M21193,M,300.4,309.9,1415,31.8,192,0,0,0,0,0,0,0,0.0015408724,Baixo
6335,M21194,M,300.4,309.8,1725,30.4,195,0,0,0,0,0,0,0,0.00067680195,Baixo
6336,M21195,M,300.4,309.8,1430,43.4,198,0,0,0,0,0,0,0,0.0001099211,Baixo
6337,L53516,L,300.4,309.8,1395,48.1,201,0,0,0,0,0,0,0,0.002966007,Baixo
6338,M21197,M,300.4,309.8,1435,43.6,203,0,0,0,0,0,0,0,0.000939703,Baixo
6339,L53518,L,300.4,309.9,1681,28.6,206,0,0,0,0,0,0,0,0.0022008198,Baixo
6340,L53519,L,300.5,310.0,1451,48.6,208,0,0,0,0,0,0,0,0.075483665,Baixo
6341,H35754,H,300.5,309.9,1397,45.9,210,1,1,0,0,0,0,1,0.00054420886,Baixo
6342,M21201,M,300.4,309.8,1421,47.2,0,0,0,0,0,0,0,0,5.342928e-06,Baixo
6343,M21202,M,300.3,309.8,1444,42.0,3,0,0,0,0,0,0,0,5.8819e-06,Baixo
6344,L53523,L,300.2,309.8,1827,23.0,6,0,0,0,0,0,0,0,1.9727881e-06,Baixo
6345,H35758,H,300.2,309.8,1374,47.7,8,0,0,0,0,0,0,0,3.285757e-05,Baixo
6346,L53525,L,300.2,309.8,1650,29.6,13,0,0,0,0,0,0,0,2.3884004e-06,Baixo
6347,L53526,L,300.2,309.7,1275,60.7,15,0,0,0,0,0,0,0,2.920704e-05,Baixo
6348,L53527,L,300.2,309.7,1421,44.6,17,0,0,0,0,0,0,0,1.2749464e-06,Baixo
6349,L53528,L,300.2,309.8,1557,33.8,19,0,0,0,0,0,0,0,2.3392239e-07,Baixo
6350,L53529,L,300.1,309.8,1506,35.2,21,0,0,0,0,0,0,0,1.7149957e-06,Baixo
6351,L53530,L,300.1,309.7,1362,49.1,23,0,0,0,0,0,0,0,4.051483e-05,Baixo
6352,L53531,L,300.0,309.7,1542,47.1,25,0,0,0,0,0,0,0,5.70941e-07,Baixo
6353,L53532,L,300.0,309.6,1496,38.8,27,0,0,0,0,0,0,0,5.464431e-07,Baixo
6354,M21213,M,300.0,309.6,1491,42.0,29,0,0,0,0,0,0,0,4.1679897e-07,Baixo
6355,L53534,L,300.1,309.6,1565,34.8,32,0,0,0,0,0,0,0,9.372071e-07,Baixo
6356,L53535,L,300.1,309.7,1481,37.9,34,0,0,0,0,0,0,0,2.2944591e-06,Baixo
6357,M21216,M,300.1,309.7,1420,48.4,36,0,0,0,0,0,0,0,1.2167342e-06,Baixo
6358,L53537,L,300.2,309.8,1398,54.8,39,0,0,0,0,0,0,0,1.6623511e-05,Baixo
6359,M21218,M,300.2,309.8,1466,45.7,41,0,0,0,0,0,0,0,7.176107e-07,Baixo
6360,L53539,L,300.1,309.8,1430,56.7,44,0,0,0,0,0,0,0,8.4425784e-07,Baixo
